"","chr","pos"
"52569","16",39.0962860835182
"17990","16",40.9753587984126
"25270","16",40.9753588984126
"14049","16",40.9753589984126
"1334","16",41.5056224806277
"45153","16",41.5056225806277
"46228","16",41.7697863115092
"22253","16",41.7697864115092
"20325","16",42.0323780643882
"17457","16",42.0323781643882
"19146","16",42.0323782643882
"44841","16",42.2861301123977
"36842","16",42.2861302123977
"45947","16",43.0834585228696
"42141","16",43.0834586228696
"40442","16",43.0834587228696
"6417","16",43.6109353680779
"41286","16",43.8704517297102
"33071","16",43.8704518297102
"34056","16",43.8704519297102
"39739","16",44.1768338710808
"55862","16",44.4902557454649
"17338","16",44.8004837690078
"35956","16",45.2212373987187
"11768","16",45.5617270337069
"54747","16",46.0598636110015
"30493","16",46.3254832202761
"3070","16",46.3254833202761
"4384","16",46.3254834202761
"23700","16",47.1257615284633
"21879","16",47.1257616284633
"35869","16",47.1257617284633
"39865","16",47.3933955411071
"8867","16",47.3933956411071
"46343","16",48.1959060337321
"8708","16",48.1959061337321
"47559","16",48.1959062337321
"7034","16",48.4576078694817
"51510","16",48.4576079694817
"11861","16",48.4576080694817
"48376","16",48.4576081694817
"38192","16",48.4576082694817
"404","16",48.7183315743927
"51386","16",48.7183316743927
"2010","16",48.9796192200672
"28498","16",48.9796193200672
"22715","16",48.9796194200672
"1212","16",48.9796195200672
"46485","16",49.2429424386589
"25205","16",49.2429425386589
"50872","16",49.2429426386589
"16337","16",50.3096677638875
"37051","16",50.5669215060706
"47352","16",50.5669216060706
"47296","16",50.5669217060706
"14192","16",50.5669218060706
"2144","16",51.1002490678088
"14341","16",51.3630482323144
"44442","16",51.3630483323144
"20363","16",51.3630484323144
"2614","16",51.3630485323144
"12582","16",51.3630486323144
"18056","16",52.0016351060609
"52231","16",52.3281092846561
"39985","16",52.77390375247
"4273","16",53.4288618302742
"44139","16",53.4288619302742
"8111","16",53.4288620302742
"10012","16",53.7228040659755
"13650","16",54.328259520228
"48078","16",54.5888416852911
"49213","16",54.5888417852911
"12692","16",54.5888418852912
"46871","16",54.8505052140876
"3016","16",55.2159431807273
"11365","16",55.2159432807273
"13592","16",55.5453240025105
"52399","16",55.8657766449737
"7312","16",55.8657767449737
"25998","16",55.8657768449737
"34516","16",56.5154333494507
"48505","16",56.5154334494507
"42705","16",56.5154335494507
"15291","16",56.5154336494507
"23272","16",56.5154337494507
"37536","16",56.5154338494507
"24133","16",56.5154339494507
"46536","16",56.5154340494507
"34553","16",56.5154341494507
"24012","16",56.5154342494508
"37168","16",56.5154343494508
"33352","16",56.5154344494508
"49759","16",56.5154345494508
"50874","16",56.7755185485602
"22836","16",56.7755186485602
"10624","16",56.7755187485602
"12697","16",56.7755188485602
"50779","16",56.7755189485602
"4130","16",56.7755190485602
"43639","16",56.7851139603443
"33358","16",57.0355199806365
"43473","16",57.0355200806365
"45481","16",57.0355201806365
"47986","16",57.0355202806365
"40260","16",57.0355203806365
"39331","16",57.828965983892
"3943","16",57.828966083892
"45474","16",57.828966183892
"25751","16",58.3551245787638
"31671","16",58.3551246787638
"27220","16",58.3551247787638
"45705","16",58.3551248787638
"54706","16",58.3551249787638
"9878","16",58.3551250787638
"24025","16",58.3551251787638
"24070","16",58.8848059834995
"17806","16",58.8848060834995
"32682","16",59.9522391696485
"13527","16",59.9522392696485
"45816","16",60.2162037367624
"12963","16",60.4666030955109
"23185","16",60.4666031955109
"25161","16",60.4666032955109
"31692","16",60.4666033955109
"23325","16",60.4666034955109
"34328","16",60.4666035955109
"2932","16",60.7673616497266
"31655","16",60.7673617497266
"38705","16",61.0687759165488
"35351","16",61.0687760165488
"14052","16",61.0687761165488
"8887","16",65.8588159802357
"50350","16",66.8312819841307
"12581","16",71.2315543984729
"25561","16",71.2315544984729
"35654","16",71.7925009223027
"733","16",71.7925010223027
"34544","16",71.9243119411315
"15140","16",71.9243120411315
"19420","16",75.8914179429349
"46064","16",76.666251778537
"4971","16",76.935171339432
"46589","16",76.9351714394321
"50883","16",76.9351715394321
"45346","16",77.2683490353496
"49092","16",77.6045412633891
"33155","16",77.6045413633891
"11984","16",81.5433331148911
"38358","16",81.9635371667495
"28159","16",82.5383612447488
"37988","16",84.7134706364333
"13161","16",85.3316105470997
"50340","16",86.4056745515718
"45118","16",87.5993687846423
"22132","16",94.1758247656064
"26647","16",96.2610685775593
"8486","16",98.3866625946425
"39509","16",102.932699374225
"14885","16",104.254757601186
"46926","16",105.215979932317
"8377","16",105.59778907363
"15570","16",106.394727781749
"21304","16",111.332675912896
"28887","16",112.479568442881
"39501","16",112.479568542881
"11131","16",112.479568642881
"8200","16",112.888672012917
"32522","16",113.315097335098
"24986","16",113.315097435098
"40164","16",113.574261855679
"39196","16",113.574261955679
"27979","16",113.574262055679
"43875","16",113.574262155679
"48943","16",113.574263274797
"18907","16",113.826649036382
"2257","16",114.081099112181
"46442","16",114.081099212181
"30713","16",114.081099312181
"51979","16",114.081099412181
"5717","16",114.081099512181
"45192","16",114.31159059653
"22040","16",128.740061601743
"44572","16",132.529997579604
"","chr","pos"
"54753","17",0
"31436","17",0.280004614535853
"20572","17",0.778047247553213
"23527","17",1.38803740847325
"39340","17",1.38803750847326
"34398","17",1.38803760847326
"40039","17",8.4835936781564
"48574","17",8.66250171196514
"51589","17",15.1656821386761
"45422","17",15.971922794261
"31176","17",18.6137098736459
"49047","17",29.2267640271361
"53063","17",29.2267641271361
"18064","17",31.4667319599093
"2249","17",34.4735177459668
"15550","17",35.4854838841847
"15505","17",35.9144658396046
"47151","17",37.6775275459228
"8495","17",37.6775276459228
"20981","17",37.6775277459228
"36398","17",37.6775278459228
"35073","17",37.6775279459228
"41082","17",37.6775280459228
"33382","17",37.6775281459228
"48259","17",37.6775282459228
"28851","17",37.991688813667
"28675","17",37.991688913667
"47704","17",38.4490649828198
"15950","17",38.4490650828198
"53961","17",44.1667243763754
"10570","17",45.6612009766741
"16305","17",45.9763102814098
"23122","17",47.3913144840621
"2832","17",53.4100608627552
"7232","17",54.1669528639317
"45959","17",54.1669529639317
"14506","17",54.952330230135
"12055","17",55.220718236254
"28135","17",55.220718336254
"14331","17",55.7573990995945
"30038","17",55.7573991995945
"53795","17",55.7573992995945
"46167","17",56.7653169221042
"18848","17",57.0884650511797
"40533","17",57.0884651511797
"53367","17",57.0884652511797
"25836","17",57.3988758407074
"8643","17",57.8798154403839
"21618","17",57.8798155403839
"49811","17",58.9812918424581
"36397","17",58.9812919424581
"43721","17",58.9812920424581
"24769","17",58.9812921424581
"52570","17",59.6061469692884
"25547","17",59.6061470692884
"13337","17",59.6061471692884
"31647","17",59.6061472692884
"40877","17",62.5645129848
"39513","17",62.840881293447
"16","17",62.9374709343368
"45915","17",62.9374710343368
"8544","17",63.4810280203119
"46758","17",63.4810281203119
"29746","17",63.4810282203119
"38235","17",63.9625315280609
"12583","17",64.9861581715861
"33247","17",66.8898182038472
"14684","17",66.8898183038472
"27657","17",66.8898184038473
"17296","17",66.8898185038473
"23949","17",66.8898186038473
"39680","17",66.8898187038473
"46106","17",66.8898188038473
"27215","17",67.416297012524
"14780","17",67.9308414310889
"33332","17",68.4565078047461
"3407","17",68.456507904746
"8831","17",68.4565080047461
"44345","17",68.4565081047461
"40839","17",68.7079673996482
"35345","17",68.7079674996482
"36922","17",68.9584028907182
"31094","17",68.9584029907182
"18546","17",70.3075088895129
"31559","17",70.3075089895129
"1701","17",70.3075090895129
"24597","17",70.3075091895129
"25445","17",70.3075092895129
"1289","17",71.3111934978463
"49882","17",71.3111935978463
"16151","17",71.6874831583169
"40763","17",71.6874832583169
"25399","17",73.3662039453663
"42429","17",76.1943699139554
"28399","17",76.4380647971714
"7093","17",76.4380648971714
"5343","17",76.7345395538601
"43802","17",77.2732685126516
"3493","17",79.4479825898172
"34425","17",83.1754912700916
"32996","17",83.5547266362052
"40928","17",83.5547267362052
"26143","17",86.7100932932537
"47724","17",86.7100933932537
"16588","17",88.8807211813656
"41242","17",88.8807212813656
"1742","17",92.0186426350066
"7879","17",92.0186427350066
"50470","17",92.6885554333165
"34377","17",93.6034798717973
"9977","17",93.6034799717973
"11089","17",96.0422746671
"14455","17",96.849411534057
"41083","17",99.8233505755944
"6850","17",100.219198368485
"13755","17",101.297030975306
"40965","17",102.223507073672
"37158","17",102.223507173672
"37605","17",102.223507273672
"16443","17",102.223507373672
"14953","17",102.746344475393
"2801","17",102.746344575393
"10592","17",102.746344675393
"41808","17",103.008516578811
"20888","17",103.009250202894
"51803","17",103.009250302894
"6602","17",103.009250402894
"27409","17",103.3409497336
"28179","17",104.143056627403
"21309","17",104.143056727404
"5653","17",104.722469490234
"47079","17",104.722469590234
"42088","17",104.971149011993
"5983","17",107.854898767871
"50597","17",109.093296727028
"52712","17",109.389623351799
"45498","17",109.389623451799
"7313","17",109.389623551799
"14550","17",109.389623651799
"46768","17",109.389623751799
"20791","17",109.389623851799
"48976","17",109.389623951799
"17786","17",109.389624051799
"47531","17",109.389624151799
"8631","17",109.389624251799
"39827","17",109.389624351799
"45592","17",109.389624451799
"14896","17",109.389624551799
"6721","17",109.389624651799
"46376","17",109.389624751799
"23053","17",109.928521833379
"38798","17",110.172283446757
"47031","17",110.172283546757
"14188","17",110.172283646757
"41248","17",110.172283746757
"32399","17",110.428018406525
"24550","17",110.428018506525
"36449","17",110.428018606525
"25965","17",110.428018706525
"11219","17",110.428018806525
"43042","17",110.684619181105
"49488","17",110.684619281105
"5992","17",110.979437515967
"24427","17",116.365749706719
"755","17",127.243506667134
"","chr","pos"
"2643","18",0
"45198","18",0.164532456152255
"25323","18",0.57411805463824
"6996","18",1.00452534430813
"26565","18",1.00452544430813
"22358","18",1.00452554430814
"37224","18",1.00452564430814
"32114","18",1.00452574430814
"1230","18",1.00452584430814
"44831","18",1.00452594430815
"41986","18",1.00452604430815
"49636","18",1.00452614430815
"27072","18",1.00452624430816
"52161","18",1.00452634430816
"24677","18",1.25895586868674
"36735","18",1.25895596868674
"36635","18",1.52376785493799
"26654","18",1.523767954938
"44233","18",2.30716225582593
"11079","18",2.30716235582593
"20570","18",2.30716245582593
"3860","18",2.56987783741269
"45736","18",2.56987793741269
"44198","18",2.56987803741269
"48284","18",2.5698781374127
"8400","18",2.83029894188855
"51217","18",3.36481472931407
"42686","18",3.36481482931407
"11928","18",3.62476183444452
"40205","18",3.62476193444453
"14751","18",3.62476203444453
"29698","18",3.62476213444453
"10006","18",3.62476223444453
"45446","18",3.62476233444454
"460","18",3.62476243444454
"16855","18",3.62476253444454
"29701","18",3.62476263444455
"4626","18",4.68600199791708
"17857","18",5.39023859490971
"15586","18",5.73847066082523
"45084","18",5.73847076082523
"54621","18",5.73847086082524
"39296","18",6.68649478561278
"49549","18",6.68649488561279
"34297","18",7.00676174255965
"8711","18",7.32454951302007
"7251","18",7.32454961302007
"49337","18",7.58108030660023
"40473","18",7.58842218727137
"20839","18",7.83987695699699
"9761","18",7.83987705699699
"22513","18",8.36528352039236
"33798","18",8.36528362039236
"27222","18",8.36528372039237
"23833","18",8.36528382039237
"47516","18",8.36528392039237
"66","18",8.36528402039237
"49262","18",8.36528412039238
"25216","18",8.36528422039238
"16174","18",8.36528432039238
"44468","18",8.36528442039238
"47302","18",8.36528452039239
"6449","18",8.36528462039239
"43261","18",8.88769895206505
"49536","18",8.88769905206505
"29016","18",8.88769915206505
"46257","18",8.88769925206505
"31295","18",8.88769935206506
"54543","18",8.88769945206506
"42761","18",8.88769955206506
"3244","18",9.4144512356856
"3196","18",9.77658535853666
"55671","18",9.77658545853666
"39274","18",9.77658555853666
"3832","18",9.77658565853667
"10856","18",10.6663947366274
"25097","18",10.6663948366274
"42730","18",10.6663949366274
"10173","18",11.1918652166566
"27209","18",11.1918653166566
"27337","18",11.1918654166566
"31997","18",11.4999100545477
"30856","18",11.8153554264618
"4036","18",12.206125668812
"20366","18",12.2061257688121
"44744","18",12.8248856116195
"11497","18",13.2679616664587
"16564","18",13.5689194090834
"38186","18",13.5689195090834
"8556","18",13.5689196090834
"40158","18",13.5689197090834
"14096","18",13.5689198090834
"2330","18",14.0966408873914
"44085","18",14.0966409873914
"32955","18",14.0966410873914
"12589","18",14.0966411873914
"41736","18",14.8896348665115
"7018","18",14.8896349665115
"54110","18",14.9759353334424
"38154","18",14.9759354334424
"9828","18",15.5091265521471
"25209","18",15.5091266521471
"48702","18",16.0423842689811
"38310","18",16.0423843689811
"21769","18",16.3163378212697
"22911","18",16.3163379212697
"50900","18",17.044152490377
"35431","18",17.3925981248816
"42772","18",18.8248636030519
"43384","18",19.2810222546124
"14521","18",19.2810223546124
"36457","18",19.2810224546124
"17573","18",19.3417781616312
"15330","18",19.3417782616312
"2460","18",19.3417783616312
"10476","18",19.9604178268341
"40930","18",20.4125922088055
"5433","18",20.4125923088055
"16553","18",20.4125924088055
"11486","18",21.4750836762708
"38127","18",21.4750837762708
"41759","18",21.4750838762708
"12460","18",21.7329753763085
"25825","18",22.2603573333919
"53939","18",22.5223427020261
"2075","18",22.7827503698194
"46678","18",22.7827504698194
"17549","18",22.7827505698194
"26892","18",23.4777248239586
"53933","18",23.8358239389122
"19548","18",23.8358240389122
"6307","18",24.0871670268663
"15160","18",24.8923502867188
"8594","18",24.8923503867188
"35479","18",25.7147733500318
"37363","18",27.6636724651822
"45709","18",27.9128775835261
"47918","18",28.1748991880669
"51325","18",28.4340242690248
"5400","18",28.9648885071442
"11198","18",29.1155017333038
"48668","18",29.2244975048419
"38324","18",29.2244976048419
"11463","18",29.2244977048419
"23086","18",29.2244978048419
"10093","18",29.2244979048419
"3188","18",29.2244980048419
"17585","18",29.2244981048419
"43864","18",29.2244982048419
"48506","18",29.4881289709659
"7587","18",29.4881290709659
"50610","18",30.0166746446197
"40765","18",30.0166747446197
"19644","18",30.2655238921638
"41785","18",30.2655239921638
"33650","18",31.7081648393858
"15558","18",33.0328785418248
"2694","18",33.9904166832851
"871","18",33.9904167832851
"7970","18",34.268235972888
"21532","18",34.268236072888
"50207","18",34.5312652061171
"15130","18",34.8373198915475
"5999","18",36.1481056152681
"14967","18",36.4111169883484
"12253","18",36.4111170883484
"55166","18",36.6721200029007
"44329","18",36.9688200202703
"3424","18",37.2810407699219
"4407","18",37.2810408699219
"27848","18",37.5961139972545
"702","18",38.528177018464
"42025","18",38.528177118464
"26580","18",40.3284973010225
"27796","18",42.1337474907562
"48237","18",42.4509130563464
"31870","18",42.4509131563464
"11832","18",42.7157995422492
"34006","18",42.7157996422492
"27844","18",43.2430981656355
"37652","18",43.2430982656355
"11353","18",43.2430983656355
"32788","18",43.3849777544451
"55216","18",44.6518957066958
"25723","18",44.9999575420284
"49437","18",52.4877602905053
"35555","18",54.5676406687568
"49597","18",60.3314150193292
"7887","18",63.8592232017478
"39453","18",64.4670947683965
"19222","18",65.4973881762569
"49711","18",66.1868394858515
"55116","18",66.1868395858515
"43400","18",66.4601134908666
"20647","18",66.4601135908666
"23977","18",67.5620327608215
"5622","18",68.6566800535798
"37913","18",69.2067331230529
"37162","18",69.2067332230529
"53775","18",69.2067333230529
"19240","18",70.7981488142817
"6704","18",71.1428721677815
"28711","18",78.0419872231106
"18367","18",78.0419873231106
"46760","18",81.0862396527358
"18806","18",87.6262073768652
"44502","18",87.8496109743798
"15288","18",87.8496110743798
"2016","18",88.3892369121393
"464","18",88.8461021664708
"8602","18",89.7883809458683
"10326","18",89.7883810458683
"55148","18",89.7883811458683
"17756","18",90.3292922585139
"15906","18",90.8648792201898
"24393","18",90.8648793201898
"33966","18",91.6317578002686
"43843","18",91.6317579002686
"28905","18",91.6317580002686
"55015","18",92.6977965069472
"11169","18",92.6977966069472
"53574","18",93.6503476613333
"34704","18",93.9077945809472
"12160","18",93.9077946809471
"51888","18",94.4763315969725
"10408","18",95.964408206854
"29622","18",96.4877155001625
"30815","18",96.7596113809245
"9893","18",97.0956233051976
"23188","18",98.1183739983368
"43079","18",98.1183740983368
"3048","18",98.6568972990221
"4425","18",99.4723301611433
"40665","18",100.101589440933
"30139","18",100.101589540933
"36320","18",100.442649735983
"39281","18",100.442649835983
"41963","18",100.779819955766
"10514","18",101.095590053483
"31272","18",102.569176585102
"28341","18",103.63032837882
"37672","18",104.267710223561
"42264","18",104.716235877124
"55079","18",104.716235977124
"54784","18",104.988666232041
"49853","18",104.988666332041
"19362","18",104.988666432041
"4109","18",104.988666532041
"4491","18",105.709477263348
"37824","18",105.709477363348
"26808","18",105.709477463348
"39913","18",105.709477563348
"36729","18",105.709477663348
"39793","18",105.709477763348
"49535","18",105.709477863348
"26163","18",105.709477963348
"11917","18",105.709478063348
"21314","18",105.709478163348
"19189","18",105.709478263348
"9567","18",105.709478363348
"1042","18",105.709478463348
"45018","18",105.709478563348
"6221","18",105.709478663348
"21728","18",105.973969150617
"10238","18",106.402985448872
"14779","18",107.000489164116
"18712","18",108.869033203522
"46410","18",126.170357194568
"","chr","pos"
"47335","19",0
"52696","19",0.082846395162359
"26747","19",0.820349297656745
"10292","19",1.60443254798715
"29675","19",5.11030486314718
"44696","19",5.74665197529658
"8814","19",10.7073288294287
"45673","19",11.4844983364102
"25309","19",14.8005866366007
"45510","19",20.5892716430142
"27353","19",20.8371619897974
"48323","19",21.0288187284104
"36351","19",33.7265703560911
"32256","19",33.7265704560911
"51043","19",33.8874192577625
"43509","19",33.8874193577625
"929","19",33.8874194577625
"18522","19",33.8874195577625
"38719","19",33.8874196577625
"21862","19",33.8874197577625
"34329","19",34.013463385665
"10789","19",34.1478769643722
"7000","19",34.1478770643722
"55985","19",34.1478771643722
"54775","19",34.1478772643722
"30560","19",34.1478773643722
"22087","19",34.1478774643723
"13043","19",34.4939747655706
"11466","19",35.2007917376001
"34057","19",35.2007918376001
"5459","19",35.4633468639762
"14957","19",35.7137702192411
"55908","19",35.7137703192411
"19816","19",35.7137704192411
"35160","19",35.7137705192411
"20649","19",35.7137706192411
"53802","19",35.7137707192411
"37129","19",35.7137708192411
"8754","19",35.7137709192411
"42333","19",36.8771231433254
"45121","19",37.5059163397279
"14179","19",37.8594376280619
"55094","19",37.8594377280619
"10051","19",37.8594378280619
"28416","19",37.8594379280619
"22112","19",38.1202253932834
"6137","19",38.1202254932834
"32273","19",38.3777810018332
"28712","19",38.3777811018332
"41952","19",38.3777812018332
"25051","19",38.6396285408587
"1167","19",39.1664925539357
"3966","19",39.1664926539357
"47291","19",39.4271722442233
"12263","19",39.4271723442233
"37393","19",39.6836152396456
"47953","19",40.4772174340149
"16712","19",40.4772175340149
"23720","19",40.4772176340149
"44515","19",40.4772177340149
"29592","19",40.477217834015
"3132","19",40.477217934015
"35143","19",40.477218034015
"11273","19",40.7096312919745
"40678","19",40.7386527753951
"47037","19",40.7386528753951
"22971","19",40.7386529753951
"28079","19",40.7386530753951
"32808","19",41.2559876747356
"36286","19",41.2559877747356
"24739","19",42.3133713279175
"14653","19",42.3133714279175
"18398","19",42.3133715279175
"7466","19",42.5774398590777
"16501","19",42.5774399590777
"40609","19",42.8250604014379
"45138","19",42.8250605014379
"1818","19",42.8250606014379
"24269","19",42.8250607014379
"29194","19",42.8250608014379
"21443","19",42.8250609014379
"52450","19",43.8322834632475
"40498","19",44.1518455327806
"25816","19",44.1518456327806
"31562","19",44.1518457327806
"34064","19",44.1518458327806
"34907","19",44.1518459327806
"8619","19",44.1518460327806
"32433","19",44.4126349123956
"4020","19",44.4126350123956
"45005","19",44.4126351123956
"54605","19",44.9411212747292
"50096","19",45.2015074322024
"38223","19",45.4652530091266
"50447","19",45.4652531091266
"43784","19",45.9880418275912
"28260","19",47.3880816516835
"31898","19",47.3880817516835
"52183","19",47.9103895178019
"19019","19",49.003238709024
"38363","19",49.5370614112492
"4004","19",49.5370615112492
"32529","19",51.9870310922047
"20210","19",51.9870311922047
"2777","19",54.1608330371611
"37118","19",55.0678013694339
"52064","19",55.3909994415078
"15696","19",57.4769409254872
"17978","19",60.9778143445232
"15823","19",64.145599730013
"42868","19",64.1455998300131
"54117","19",64.6771116806154
"2705","19",64.7675756222857
"50026","19",64.7685897113294
"47068","19",65.2843448590329
"46845","19",66.3972056722298
"44046","19",66.741723613094
"43881","19",67.279170297386
"15976","19",67.279170397386
"14856","19",67.6673432544061
"43795","19",67.6673433544061
"31586","19",69.6197526505015
"33289","19",70.1398582557568
"25848","19",70.1398583557568
"31724","19",70.4775273836303
"50759","19",71.3185402260881
"32165","19",72.3877942845296
"34410","19",72.3877943845296
"18339","19",72.706471307554
"50312","19",72.706471407554
"21777","19",72.706471507554
"24908","19",72.706471607554
"51712","19",72.706471707554
"36826","19",72.9660658738717
"13783","19",73.4008562062961
"4426","19",74.0586268329472
"13513","19",74.6960801700957
"26126","19",74.6960802700957
"36837","19",75.3643359784175
"33991","19",76.3566195199673
"13166","19",77.0878070605413
"29962","19",77.6271038598786
"54612","19",78.6693110240786
"28627","19",79.4404295204428
"33158","19",80.1957691847612
"20788","19",80.1957692847612
"27431","19",80.5767620147551
"50172","19",80.5767621147551
"26490","19",81.3698490965283
"5510","19",81.3698491965283
"37327","19",81.6798509022203
"19059","19",81.6798510022203
"47063","19",81.6798511022203
"50084","19",82.7432501626501
"30635","19",83.1259369427235
"16408","19",83.6653870677198
"6754","19",84.5919948172566
"34026","19",86.484070115704
"38453","19",86.7740127407041
"33383","19",86.7740128407041
"51074","19",86.7740129407041
"27696","19",86.7740130407041
"36625","19",88.4895900178864
"25246","19",88.4895901178864
"51135","19",88.9800244006452
"41648","19",88.9800245006453
"13002","19",88.9800246006453
"34838","19",88.9800247006453
"47242","19",88.9800248006453
"23684","19",88.9800249006453
"24549","19",88.9800250006453
"12417","19",90.3496237623761
"38739","19",90.3496238623761
"11494","19",90.812720551456
"24462","19",90.812720651456
"686","19",92.6228193528028
"","chr","pos"
"5310","1",0
"15611","1",1.17347839499667
"14361","1",1.17347849499667
"39860","1",1.55674380767546
"19531","1",1.93691336191271
"14617","1",1.93691346191271
"36523","1",1.93691356191271
"18161","1",1.93691366191272
"48394","1",1.93691376191272
"14117","1",1.93691386191272
"41979","1",1.93691396191272
"38586","1",1.93691406191273
"3203","1",1.93691416191273
"45823","1",1.93691426191273
"37200","1",1.93691436191274
"46782","1",1.93691446191274
"48257","1",2.46205317856442
"55303","1",2.46205327856443
"15368","1",2.98539364624479
"38438","1",2.98539374624479
"17257","1",2.98539667073184
"27966","1",3.67879526599755
"9449","1",4.2165882033737
"36517","1",4.48213114544431
"25183","1",4.73953397046115
"7648","1",4.73953407046115
"12570","1",5.13927839670461
"22393","1",5.98842412540925
"37898","1",5.98842422540925
"51512","1",6.25611613880243
"13703","1",6.25611623880243
"13594","1",6.25611633880243
"50323","1",7.07856588384094
"38095","1",7.07856598384095
"16724","1",7.07856608384095
"21399","1",7.3740755997841
"4138","1",9.78906570414516
"33492","1",11.0629772591333
"17784","1",13.4050147433819
"53697","1",13.4050148433819
"38201","1",20.5956809743683
"28406","1",21.0440271594974
"50161","1",21.0440272594974
"21398","1",25.290197201456
"16845","1",26.9634533249826
"33061","1",36.476617987507
"48179","1",39.8761894760884
"9458","1",40.4609924786488
"2409","1",41.7473134887006
"11","1",43.2299852804181
"37608","1",44.7428757400996
"18384","1",44.7428758400996
"8225","1",45.2445768068548
"22273","1",47.9903853020949
"45488","1",48.2703330200838
"46817","1",51.3208031586133
"38469","1",53.9150381507672
"23658","1",54.3599936546368
"19315","1",54.7897338956804
"52883","1",55.3825373109278
"23637","1",55.900489143756
"28251","1",56.8819981990809
"19452","1",56.8819982990809
"40332","1",58.6501920281992
"22924","1",59.0720543265845
"51698","1",59.8043362995088
"40899","1",64.5366829878909
"27904","1",65.1196682634632
"34847","1",67.2254603358526
"47765","1",68.7334564765149
"13304","1",69.1838439040938
"45844","1",82.6285090958261
"54138","1",83.4428122014326
"53597","1",84.65870278732
"36843","1",86.1923798535807
"53066","1",101.495552699606
"42874","1",101.495552799606
"42919","1",101.495552899606
"38937","1",102.154386411883
"19476","1",102.154386511883
"37951","1",104.070492114621
"28348","1",104.265206328693
"46398","1",104.778166481761
"21822","1",104.778166581761
"2620","1",105.772930318146
"3788","1",106.997794884888
"18617","1",107.590648037013
"12296","1",107.590648137013
"11738","1",107.590648237013
"35465","1",108.948487548892
"44760","1",119.905602858742
"18487","1",119.905602958742
"1285","1",121.255720018078
"26279","1",131.642896635172
"3657","1",132.067104740615
"46704","1",133.234719124939
"31375","1",133.944849671708
"34287","1",135.05394182345
"18162","1",135.05394192345
"52220","1",135.05394202345
"46632","1",135.05394212345
"3808","1",135.05394222345
"53785","1",135.05394232345
"28046","1",135.324033739743
"4617","1",135.324033839743
"20013","1",135.324033939743
"14677","1",136.122449669991
"51288","1",136.836902658668
"28482","1",137.183341512246
"14849","1",137.707885832998
"21004","1",137.707885932998
"52810","1",137.970792419766
"51907","1",137.970792519766
"1201","1",137.970792619766
"54629","1",137.970792719766
"41596","1",137.970792819766
"3417","1",138.508281615573
"1891","1",138.508281715573
"48957","1",139.589405185033
"37978","1",139.589405285033
"55942","1",139.589405385033
"22575","1",140.072432567208
"12890","1",140.072432667208
"15894","1",144.800197262565
"23404","1",146.6642813395
"14193","1",152.911630793593
"52768","1",176.388320719065
"32107","1",181.14099662959
"13942","1",181.14099672959
"14014","1",181.14099682959
"12919","1",183.638600138315
"41304","1",188.860235599757
"12752","1",196.259294110804
"27586","1",198.388834582592
"1516","1",200.270285156448
"30822","1",200.818675765549
"23174","1",200.818675865549
"10453","1",201.139393111651
"9222","1",201.403083738216
"14354","1",202.209753517541
"38017","1",202.467189302125
"23114","1",202.467189402125
"55122","1",202.751948087719
"19247","1",202.751948187719
"52025","1",202.751948287719
"20743","1",202.751948387719
"37252","1",202.751948487719
"44392","1",203.031022254336
"37838","1",203.031022354336
"35743","1",203.304439631929
"12960","1",203.546324342039
"3385","1",203.546324442039
"25424","1",203.788158167061
"34987","1",204.049646108175
"25404","1",204.049646208175
"7866","1",204.049646308175
"48541","1",204.049646408175
"51357","1",204.049646508175
"7653","1",204.314298739502
"35112","1",204.314298839502
"17358","1",204.573592287688
"47994","1",204.573592387688
"1197","1",204.573592487688
"30028","1",204.573592587688
"55411","1",205.097420629159
"41481","1",205.097420729159
"10503","1",205.097420829159
"45324","1",205.097420929159
"3152","1",205.097421029159
"5722","1",205.097421129159
"7839","1",205.348010671735
"36680","1",205.348010771735
"33898","1",205.348010871735
"18807","1",205.863493873014
"54553","1",205.863493973014
"8995","1",205.863494073014
"29014","1",205.863494173014
"52932","1",205.863494273014
"47761","1",206.123751668935
"18208","1",206.123751768935
"8226","1",206.123751868935
"4457","1",206.123751968935
"29641","1",206.386645375122
"12059","1",206.386645475122
"11360","1",206.386645575122
"40526","1",206.386645675122
"46351","1",206.386652932188
"40822","1",206.644066954571
"24837","1",206.644067054571
"11484","1",206.644067154571
"35717","1",206.644067254571
"5389","1",206.644067354571
"27680","1",206.644067454571
"36109","1",206.644067554571
"2392","1",206.644067654571
"22278","1",206.644067754571
"35889","1",206.644067854571
"48079","1",206.88685766733
"21793","1",207.128983623789
"38444","1",207.128983723789
"4100","1",207.419236315395
"24771","1",208.38685483449
"16898","1",208.672954148168
"53798","1",208.672954248168
"32743","1",208.672954348168
"25513","1",208.672954448168
"15209","1",208.672954548168
"54545","1",208.672954648168
"10140","1",208.672954748168
"8404","1",208.916940652357
"13668","1",209.442067520751
"8597","1",209.442067620751
"19339","1",210.155095451342
"37084","1",210.488054043878
"54519","1",210.749217051421
"44290","1",210.749217151421
"54540","1",210.749217251421
"15103","1",210.749217351421
"1096","1",210.749217451421
"40527","1",210.749217551421
"27441","1",210.749217651421
"18543","1",211.009387910344
"31827","1",211.009388010344
"1224","1",211.009388110344
"32872","1",211.009388210344
"50307","1",211.009388310344
"52331","1",211.009388410344
"35053","1",211.270041779294
"31625","1",211.270041879294
